year,month,date,group_code,group_name,index,weight,base_year,base_year_source,has_conflict,mom_change_pct,annual_average,family,source_document,source_sha256
2024,3,2024-03,09,Recreation and Culture,213.4,2.8,2008.0,stated,0,0.2,,B,9999.pdf,dbfb328e0811d552a245fc3f0722574a343c749eaa9d7db05f78748872e20ff2
2024,3,2024-03,10,Education,382.1,4.0,2008.0,stated,0,0.0,,B,9999.pdf,dbfb328e0811d552a245fc3f0722574a343c749eaa9d7db05f78748872e20ff2
2024,3,2024-03,11,Restaurants and Hotels,349.9,1.7,2008.0,stated,0,0.3,,B,9999.pdf,dbfb328e0811d552a245fc3f0722574a343c749eaa9d7db05f78748872e20ff2
2024,3,2024-03,12,Miscellaneous Goods and Services,310.9,3.1,2008.0,stated,0,0.3,,B,9999.pdf,dbfb328e0811d552a245fc3f0722574a343c749eaa9d7db05f78748872e20ff2
2024,4,2024-04,00,General Index,300.0,100.0,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,01,Food and Beverages,347.4,38.8,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,02,Tobacco,266.2,0.7,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,03,Clothing and Footwear,451.1,6.4,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,04,"Housing, Water, Electricity and Other Fuels",195.0,22.7,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,05,Furniture and Household Equipment,377.2,4.9,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,06,Health,360.6,4.1,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,07,Transport,216.9,8.1,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,08,Communication,84.4,2.7,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,09,Recreation and Culture,214.2,2.8,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,10,Education,382.1,4.0,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,11,Restaurants and Hotels,350.2,1.7,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,4,2024-04,12,Miscellaneous Goods and Services,313.3,3.1,2008.0,stated,0,,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,00,General Index,301.2,100.0,2008.0,stated,0,0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,01,Food and Beverages,349.5,38.8,2008.0,stated,0,0.6,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,03,Clothing and Footwear,453.4,6.4,2008.0,stated,0,0.5,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,04,"Housing, Water, Electricity and Other Fuels",195.1,22.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,05,Furniture and Household Equipment,378.5,4.9,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,06,Health,362.0,4.1,2008.0,stated,0,0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,07,Transport,217.5,8.1,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,08,Communication,84.4,2.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,09,Recreation and Culture,214.6,2.8,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,10,Education,382.1,4.0,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,11,Restaurants and Hotels,351.1,1.7,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,5,2024-05,12,Miscellaneous Goods and Services,314.4,3.1,2008.0,stated,0,0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-مايو-2024.pdf,c73f0d9aa96741da348046b0486946c10b1e538ca63b8b5c78b3e8051b87aa28
2024,6,2024-06,00,General Index,301.8,100.0,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,01,Food and Beverages,350.6,38.8,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,03,Clothing and Footwear,454.4,6.4,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,04,"Housing, Water, Electricity and Other Fuels",195.2,22.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,05,Furniture and Household Equipment,379.7,4.9,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,06,Health,362.1,4.1,2008.0,stated,0,0.03,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,07,Transport,217.6,8.1,2008.0,stated,0,0.05,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,08,Communication,84.6,2.7,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,09,Recreation and Culture,215.1,2.8,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,10,Education,382.1,4.0,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,11,Restaurants and Hotels,351.1,1.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,6,2024-06,12,Miscellaneous Goods and Services,314.4,3.1,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يونيو-2024-1.pdf,71d90295d28e067551a19ea9dac5f6d7c72fa7761c1b124f9454e66d6d0612a0
2024,7,2024-07,00,General Index,302.5,100.0,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,01,Food and Beverages,352.0,38.8,2008.0,stated,0,0.4,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,03,Clothing and Footwear,455.5,6.4,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,04,"Housing, Water, Electricity and Other Fuels",195.3,22.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,05,Furniture and Household Equipment,380.8,4.9,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,06,Health,362.7,4.1,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,07,Transport,217.8,8.1,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,08,Communication,84.6,2.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,09,Recreation and Culture,215.2,2.8,2008.0,stated,0,0.05,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,10,Education,382.2,4.0,2008.0,stated,0,0.03,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,11,Restaurants and Hotels,351.1,1.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,7,2024-07,12,Miscellaneous Goods and Services,315.3,3.1,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-يوليو-2024.pdf,dfe206f2ec9d2a44bed993e00d0288d798e1ee590b4214cfcb0750095361cf81
2024,8,2024-08,00,General Index,302.9,100.0,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,01,Food and Beverages,352.7,38.8,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,03,Clothing and Footwear,455.9,6.4,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,04,"Housing, Water, Electricity and Other Fuels",195.4,22.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,05,Furniture and Household Equipment,381.1,4.9,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,06,Health,363.0,4.1,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,07,Transport,218.1,8.1,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,08,Communication,84.6,2.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,09,Recreation and Culture,215.6,2.8,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,10,Education,382.2,4.0,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,11,Restaurants and Hotels,351.1,1.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,8,2024-08,12,Miscellaneous Goods and Services,316.2,3.1,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أغسطس-2024.pdf,9617b44f620716010e7874f88409449025e2883b6b8ffee9c1bbe6a3dbaede5a
2024,9,2024-09,00,General Index,303.8,100.0,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,01,Food and Beverages,354.3,38.8,2008.0,stated,0,0.5,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,03,Clothing and Footwear,456.4,6.4,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,04,"Housing, Water, Electricity and Other Fuels",195.6,22.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,05,Furniture and Household Equipment,381.5,4.9,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,06,Health,363.9,4.1,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,07,Transport,218.4,8.1,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,08,Communication,84.7,2.7,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,09,Recreation and Culture,216.0,2.8,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,10,Education,383.0,4.0,2008.0,stated,0,0.2,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,11,Restaurants and Hotels,351.2,1.7,2008.0,stated,0,0.03,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,9,2024-09,12,Miscellaneous Goods and Services,317.0,3.1,2008.0,stated,0,0.3,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-سبتمبر-2024.pdf,4028b787913756958b3e79a359e7b862d9b2e012dbb56a294b4d0d7aeeb82670
2024,10,2024-10,00,General Index,303.7,100.0,2008.0,stated,0,-0.03,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,01,Food and Beverages,354.1,38.8,2008.0,stated,0,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,03,Clothing and Footwear,456.8,6.4,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,04,"Housing, Water, Electricity and Other Fuels",195.4,22.7,2008.0,stated,0,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,05,Furniture and Household Equipment,381.8,4.9,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,06,Health,364.2,4.1,2008.0,stated,0,0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,07,Transport,218.4,8.1,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,08,Communication,84.7,2.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,09,Recreation and Culture,216.0,2.8,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,10,Education,383.0,4.0,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,11,Restaurants and Hotels,351.2,1.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,10,2024-10,12,Miscellaneous Goods and Services,317.0,3.1,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-أكتوبر-2024.pdf,9306876e6df8b6b26baba6425553b58abd7b3b667c65dfa128c9d8818c71cce8
2024,11,2024-11,00,General Index,303.5,100.0,2008.0,stated,0,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-نوفمبر-2024.pdf,64d876fbba33a5fffe7990cf7c5af336bce1a55ed4a0a4974bfd88a4216f53b3
2024,11,2024-11,01,Food and Beverages,353.6,38.8,2008.0,stated,0,-0.1,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-نوفمبر-2024.pdf,64d876fbba33a5fffe7990cf7c5af336bce1a55ed4a0a4974bfd88a4216f53b3
2024,11,2024-11,02,Tobacco,266.2,0.7,2008.0,stated,0,0.0,,B,تقرير-حول-التضخم-والأرقام-القياسية-لأسعار-المستهلك-عن-شهر-نوفمبر-2024.pdf,64d876fbba33a5fffe7990cf7c5af336bce1a55ed4a0a4974bfd88a4216f53b3
