period_end,year,bank,purpose,value_usd
2025-12-31,2024,Arab Investment Islamic Bank,personal_purposes,0.0
2025-12-31,2025,Arab Investment Islamic Bank,personal_purposes,200000.0
2025-12-31,2024,Arab Investment Islamic Bank,merchants_cards,0.0
2025-12-31,2025,Arab Investment Islamic Bank,merchants_cards,0.0
2025-12-31,2024,Alwafa Bank,letters_of_credit,19249629.0
2025-12-31,2025,Alwafa Bank,letters_of_credit,117096807.0
2025-12-31,2024,Alwafa Bank,miscellaneous_transfers,0.0
2025-12-31,2025,Alwafa Bank,miscellaneous_transfers,0.0
2025-12-31,2024,Alwafa Bank,personal_purposes,15610900.0
2025-12-31,2025,Alwafa Bank,personal_purposes,9286100.0
2025-12-31,2024,Alwafa Bank,merchants_cards,0.0
2025-12-31,2025,Alwafa Bank,merchants_cards,0.0
2025-12-31,2024,Islamic Finance Bank,letters_of_credit,0.0
2025-12-31,2025,Islamic Finance Bank,letters_of_credit,10493847.0
2025-12-31,2024,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-12-31,2025,Islamic Finance Bank,miscellaneous_transfers,6999.0
2025-12-31,2024,Islamic Finance Bank,personal_purposes,0.0
2025-12-31,2025,Islamic Finance Bank,personal_purposes,0.0
2025-12-31,2024,Islamic Finance Bank,merchants_cards,0.0
2025-12-31,2025,Islamic Finance Bank,merchants_cards,0.0
2025-12-31,2024,Daman Islamic Bank,letters_of_credit,0.0
2025-12-31,2025,Daman Islamic Bank,letters_of_credit,0.0
2025-12-31,2024,Daman Islamic Bank,miscellaneous_transfers,0.0
2025-12-31,2025,Daman Islamic Bank,miscellaneous_transfers,199503.0
2025-12-31,2024,Daman Islamic Bank,personal_purposes,0.0
2025-12-31,2025,Daman Islamic Bank,personal_purposes,0.0
2025-12-31,2024,Daman Islamic Bank,merchants_cards,0.0
2025-12-31,2025,Daman Islamic Bank,merchants_cards,0.0
2025-10-31,2024,Aman Bank for Trade and Investment,letters_of_credit,862198226.0
2025-10-31,2025,Aman Bank for Trade and Investment,letters_of_credit,1058669965.0
2025-10-31,2024,Aman Bank for Trade and Investment,miscellaneous_transfers,1866634.0
2025-10-31,2025,Aman Bank for Trade and Investment,miscellaneous_transfers,6295622.0
2025-10-31,2024,Aman Bank for Trade and Investment,personal_purposes,1643248900.0
2025-10-31,2025,Aman Bank for Trade and Investment,personal_purposes,2209340500.0
2025-10-31,2024,Aman Bank for Trade and Investment,merchants_cards,38092493.0
2025-10-31,2025,Aman Bank for Trade and Investment,merchants_cards,40179000.0
2025-10-31,2024,National Commercial Bank,letters_of_credit,1685776642.0
2025-10-31,2025,National Commercial Bank,letters_of_credit,1403682653.0
2025-10-31,2024,National Commercial Bank,miscellaneous_transfers,2434137.0
2025-10-31,2025,National Commercial Bank,miscellaneous_transfers,968057.0
2025-10-31,2024,National Commercial Bank,personal_purposes,1077938600.0
2025-10-31,2025,National Commercial Bank,personal_purposes,981395700.0
2025-10-31,2024,National Commercial Bank,merchants_cards,21050000.0
2025-10-31,2025,National Commercial Bank,merchants_cards,3100000.0
2025-10-31,2024,Wahda Bank,letters_of_credit,782506193.0
2025-10-31,2025,Wahda Bank,letters_of_credit,1345676649.0
2025-10-31,2024,Wahda Bank,miscellaneous_transfers,9785220.0
2025-10-31,2025,Wahda Bank,miscellaneous_transfers,119545133.0
2025-10-31,2024,Wahda Bank,personal_purposes,713471800.0
2025-10-31,2025,Wahda Bank,personal_purposes,501880400.0
2025-10-31,2024,Wahda Bank,merchants_cards,0.0
2025-10-31,2025,Wahda Bank,merchants_cards,0.0
2025-10-31,2024,Jumhouria Bank,letters_of_credit,1209513321.0
2025-10-31,2025,Jumhouria Bank,letters_of_credit,1353344459.0
2025-10-31,2024,Jumhouria Bank,miscellaneous_transfers,6454751.0
2025-10-31,2025,Jumhouria Bank,miscellaneous_transfers,1224588.0
2025-10-31,2024,Jumhouria Bank,personal_purposes,669776800.0
2025-10-31,2025,Jumhouria Bank,personal_purposes,572901700.0
2025-10-31,2024,Jumhouria Bank,merchants_cards,0.0
2025-10-31,2025,Jumhouria Bank,merchants_cards,0.0
2025-10-31,2024,Nuran Bank,letters_of_credit,1233775022.0
2025-10-31,2025,Nuran Bank,letters_of_credit,858691131.0
2025-10-31,2024,Nuran Bank,miscellaneous_transfers,21603096.0
2025-10-31,2025,Nuran Bank,miscellaneous_transfers,4751292.0
2025-10-31,2024,Nuran Bank,personal_purposes,261716100.0
2025-10-31,2025,Nuran Bank,personal_purposes,310203100.0
2025-10-31,2024,Nuran Bank,merchants_cards,9329500.0
2025-10-31,2025,Nuran Bank,merchants_cards,14387376.0
2025-10-31,2024,United Bank for Commerce and Investment,letters_of_credit,535427328.0
2025-10-31,2025,United Bank for Commerce and Investment,letters_of_credit,610274336.0
2025-10-31,2024,United Bank for Commerce and Investment,miscellaneous_transfers,0.0
2025-10-31,2025,United Bank for Commerce and Investment,miscellaneous_transfers,0.0
2025-10-31,2024,United Bank for Commerce and Investment,personal_purposes,475133600.0
2025-10-31,2025,United Bank for Commerce and Investment,personal_purposes,495983800.0
2025-10-31,2024,United Bank for Commerce and Investment,merchants_cards,180000.0
2025-10-31,2025,United Bank for Commerce and Investment,merchants_cards,3400000.0
2025-10-31,2024,North African Bank,letters_of_credit,363622549.0
2025-10-31,2025,North African Bank,letters_of_credit,713274159.0
2025-10-31,2024,North African Bank,miscellaneous_transfers,28250269.0
2025-10-31,2025,North African Bank,miscellaneous_transfers,14744533.0
2025-10-31,2024,North African Bank,personal_purposes,232512600.0
2025-10-31,2025,North African Bank,personal_purposes,338868000.0
2025-10-31,2024,North African Bank,merchants_cards,817500.0
2025-10-31,2025,North African Bank,merchants_cards,3070000.0
2025-10-31,2024,Bank of Commerce and Development,letters_of_credit,347880898.0
2025-10-31,2025,Bank of Commerce and Development,letters_of_credit,485885641.0
2025-10-31,2024,Bank of Commerce and Development,miscellaneous_transfers,66811664.0
2025-10-31,2025,Bank of Commerce and Development,miscellaneous_transfers,51337993.0
2025-10-31,2024,Bank of Commerce and Development,personal_purposes,485688500.0
2025-10-31,2025,Bank of Commerce and Development,personal_purposes,467462300.0
2025-10-31,2024,Bank of Commerce and Development,merchants_cards,850000.0
2025-10-31,2025,Bank of Commerce and Development,merchants_cards,808000.0
2025-10-31,2024,Assaray Trade and Investment Bank,letters_of_credit,447427045.0
2025-10-31,2025,Assaray Trade and Investment Bank,letters_of_credit,901610398.0
2025-10-31,2024,Assaray Trade and Investment Bank,miscellaneous_transfers,5969716.0
2025-10-31,2025,Assaray Trade and Investment Bank,miscellaneous_transfers,18582871.0
2025-10-31,2024,Assaray Trade and Investment Bank,personal_purposes,73361200.0
2025-10-31,2025,Assaray Trade and Investment Bank,personal_purposes,61406600.0
2025-10-31,2024,Assaray Trade and Investment Bank,merchants_cards,4498021.0
2025-10-31,2025,Assaray Trade and Investment Bank,merchants_cards,3585500.0
2025-10-31,2024,Libyan Islamic Bank,letters_of_credit,709283527.0
2025-10-31,2025,Libyan Islamic Bank,letters_of_credit,709761405.0
2025-10-31,2024,Libyan Islamic Bank,miscellaneous_transfers,15602861.0
2025-10-31,2025,Libyan Islamic Bank,miscellaneous_transfers,3489444.0
2025-10-31,2024,Libyan Islamic Bank,personal_purposes,287719500.0
2025-10-31,2025,Libyan Islamic Bank,personal_purposes,258724541.0
2025-10-31,2024,Libyan Islamic Bank,merchants_cards,0.0
2025-10-31,2025,Libyan Islamic Bank,merchants_cards,3434200.0
2025-10-31,2024,Sahara Bank,letters_of_credit,394240567.0
2025-10-31,2025,Sahara Bank,letters_of_credit,577289085.0
2025-10-31,2024,Sahara Bank,miscellaneous_transfers,14270312.0
2025-10-31,2025,Sahara Bank,miscellaneous_transfers,35429094.0
2025-10-31,2024,Sahara Bank,personal_purposes,304406200.0
2025-10-31,2025,Sahara Bank,personal_purposes,279032100.0
2025-10-31,2024,Sahara Bank,merchants_cards,0.0
2025-10-31,2025,Sahara Bank,merchants_cards,350000.0
2025-10-31,2024,Andalus Bank,letters_of_credit,589958918.0
2025-10-31,2025,Andalus Bank,letters_of_credit,531111343.0
2025-10-31,2024,Andalus Bank,miscellaneous_transfers,13901269.0
2025-10-31,2025,Andalus Bank,miscellaneous_transfers,4040145.0
2025-10-31,2024,Andalus Bank,personal_purposes,86350800.0
2025-10-31,2025,Andalus Bank,personal_purposes,117325800.0
2025-10-31,2024,Andalus Bank,merchants_cards,0.0
2025-10-31,2025,Andalus Bank,merchants_cards,0.0
2025-10-31,2024,Yaqeen Bank,letters_of_credit,761602.0
2025-10-31,2025,Yaqeen Bank,letters_of_credit,408808473.0
2025-10-31,2024,Yaqeen Bank,miscellaneous_transfers,17497.0
2025-10-31,2025,Yaqeen Bank,miscellaneous_transfers,12712038.0
2025-10-31,2024,Yaqeen Bank,personal_purposes,98936800.0
2025-10-31,2025,Yaqeen Bank,personal_purposes,215192875.0
2025-10-31,2024,Yaqeen Bank,merchants_cards,325000.0
2025-10-31,2025,Yaqeen Bank,merchants_cards,1968500.0
2025-10-31,2024,Libyan Foreign Bank,letters_of_credit,106614625.0
2025-10-31,2025,Libyan Foreign Bank,letters_of_credit,366942576.0
2025-10-31,2024,Libyan Foreign Bank,miscellaneous_transfers,55501332.0
2025-10-31,2025,Libyan Foreign Bank,miscellaneous_transfers,121372270.0
2025-10-31,2024,Libyan Foreign Bank,personal_purposes,601500.0
2025-10-31,2025,Libyan Foreign Bank,personal_purposes,0.0
2025-10-31,2024,Libyan Foreign Bank,merchants_cards,0.0
2025-10-31,2025,Libyan Foreign Bank,merchants_cards,0.0
2025-10-31,2024,First Gulf Libyan Bank,letters_of_credit,469471726.0
2025-10-31,2025,First Gulf Libyan Bank,letters_of_credit,453466021.0
2025-10-31,2024,First Gulf Libyan Bank,miscellaneous_transfers,23903722.0
2025-10-31,2025,First Gulf Libyan Bank,miscellaneous_transfers,8555487.0
2025-10-31,2024,First Gulf Libyan Bank,personal_purposes,1043100.0
2025-10-31,2025,First Gulf Libyan Bank,personal_purposes,573900.0
2025-10-31,2024,First Gulf Libyan Bank,merchants_cards,0.0
2025-10-31,2025,First Gulf Libyan Bank,merchants_cards,0.0
2025-10-31,2024,Tadhamon Bank,letters_of_credit,111794807.07
2025-10-31,2025,Tadhamon Bank,letters_of_credit,357458317.0
2025-10-31,2024,Tadhamon Bank,miscellaneous_transfers,2060800.0
2025-10-31,2025,Tadhamon Bank,miscellaneous_transfers,0.0
2025-10-31,2024,Tadhamon Bank,personal_purposes,20883200.0
2025-10-31,2025,Tadhamon Bank,personal_purposes,63677200.0
2025-10-31,2024,Tadhamon Bank,merchants_cards,0.0
2025-10-31,2025,Tadhamon Bank,merchants_cards,0.0
2025-10-31,2024,Mediterranean Bank,letters_of_credit,76981660.0
2025-10-31,2025,Mediterranean Bank,letters_of_credit,125073416.0
2025-10-31,2024,Mediterranean Bank,miscellaneous_transfers,747807.0
2025-10-31,2025,Mediterranean Bank,miscellaneous_transfers,5473566.0
2025-10-31,2024,Mediterranean Bank,personal_purposes,20441700.0
2025-10-31,2025,Mediterranean Bank,personal_purposes,155233900.0
2025-10-31,2024,Mediterranean Bank,merchants_cards,500000.0
2025-10-31,2025,Mediterranean Bank,merchants_cards,3010000.0
2025-10-31,2024,Alwaha Bank,letters_of_credit,52759573.0
2025-10-31,2025,Alwaha Bank,letters_of_credit,139678319.0
2025-10-31,2024,Alwaha Bank,miscellaneous_transfers,1977244.0
2025-10-31,2025,Alwaha Bank,miscellaneous_transfers,20565.0
2025-10-31,2024,Alwaha Bank,personal_purposes,86632900.0
2025-10-31,2025,Alwaha Bank,personal_purposes,85978200.0
2025-10-31,2024,Alwaha Bank,merchants_cards,0.0
2025-10-31,2025,Alwaha Bank,merchants_cards,0.0
2025-10-31,2024,National Union Bank,letters_of_credit,0.0
2025-10-31,2025,National Union Bank,letters_of_credit,191770772.0
2025-10-31,2024,National Union Bank,miscellaneous_transfers,0.0
2025-10-31,2025,National Union Bank,miscellaneous_transfers,0.0
2025-10-31,2024,National Union Bank,personal_purposes,36000.0
2025-10-31,2025,National Union Bank,personal_purposes,1165500.0
2025-10-31,2024,National Union Bank,merchants_cards,0.0
2025-10-31,2025,National Union Bank,merchants_cards,0.0
2025-10-31,2024,Arab Investment Islamic Bank,letters_of_credit,6981222.0
2025-10-31,2025,Arab Investment Islamic Bank,letters_of_credit,182980938.0
2025-10-31,2024,Arab Investment Islamic Bank,miscellaneous_transfers,723001.0
2025-10-31,2025,Arab Investment Islamic Bank,miscellaneous_transfers,2737345.0
2025-10-31,2024,Arab Investment Islamic Bank,personal_purposes,0.0
2025-10-31,2025,Arab Investment Islamic Bank,personal_purposes,121300.0
2025-10-31,2024,Arab Investment Islamic Bank,merchants_cards,0.0
2025-10-31,2025,Arab Investment Islamic Bank,merchants_cards,0.0
2025-10-31,2024,Alwafa Bank,letters_of_credit,16851106.0
2025-10-31,2025,Alwafa Bank,letters_of_credit,86703772.0
2025-10-31,2024,Alwafa Bank,miscellaneous_transfers,0.0
2025-10-31,2025,Alwafa Bank,miscellaneous_transfers,0.0
2025-10-31,2024,Alwafa Bank,personal_purposes,11384200.0
2025-10-31,2025,Alwafa Bank,personal_purposes,8877100.0
2025-10-31,2024,Alwafa Bank,merchants_cards,0.0
2025-10-31,2025,Alwafa Bank,merchants_cards,0.0
2025-10-31,2024,Islamic Finance Bank,letters_of_credit,0.0
2025-10-31,2025,Islamic Finance Bank,letters_of_credit,10493847.0
2025-10-31,2024,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-10-31,2025,Islamic Finance Bank,miscellaneous_transfers,0.0
2025-10-31,2024,Islamic Finance Bank,personal_purposes,0.0
2025-10-31,2025,Islamic Finance Bank,personal_purposes,0.0
2025-10-31,2024,Islamic Finance Bank,merchants_cards,0.0
2025-10-31,2025,Islamic Finance Bank,merchants_cards,0.0
