entity_id,name,schema,is_person,is_organisation,libya_link,libya_link_evidence,collection,is_target,countries,country_is_libya_only,topics,office_topics,is_pep,is_relative_or_associate,is_diplomat,is_judge,is_oligarch,is_sanctioned,is_sanction_linked,is_counter_sanctioned,is_export_controlled,is_person_of_interest,is_head_of_state_or_government,is_criminal_designation,gov_branch,is_libyan_official,offices_held,office_names,birth_date,death_date,birth_place,address_text,position_text,aliases,shabiya_ar,shabiya_en,shabiya_pcode,place_source,place_matched_on,place_matched_level,place_matched_script,datasets,first_seen,last_seen,source_urls,degree,component,component_size,betweenness
Q307490,Abdessalam Jalloud,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,gov.executive;gov.head,1,0,0,0,0,0,0,0,0,0,1,0,executive;head,1,1,Prime Minister of Libya,1944-12-15,,,,,,,,,,,,,wd_peps;wd_categories,2024-09-03,2026-09-12,,0,279,1,0.0
Q307790,Abdel Moneim el Honi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2025-06-15,2026-09-11,,0,280,1,0.0
Q307822,Abdel Rahman Shalgham,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1949-01-22,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-09-04,2026-09-12,,0,281,1,0.0
Q3084753,François Gouyette,Person,1,0,accredited_to_libya,post,peps,1,fr,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of France to Libya,1956-06-17,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,282,1,0.0
Q310406,SAADI QADHAFI,Person,1,0,country_tagged,country,sanctions,1,ly;tr,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1973-05-25,,"Tripoli, Libya; Tripoli; トリポリ、リビア; Libya; Tripoli : LIBYE; Tripoli, LIBYA","Turkiye; (incarcéré); Libya, Not known Türkiye",特別部隊司令官（Commander Spercial Forces）; Commander Special Forces; Commandant des forces spéciales,"EL-QADDAFI, Saadi; GHATHAFI, Saadi; Saadi GHATHAFI; AL-QADHAFI, Sa'adi Mu'ammar; Saadi ELKADDAFI; Saadi GADHAFI; Sa'adi Mu'ammar AL-QADHAFI; AL-GADDAFI, Saadi",طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1110 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.030.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A030%3ATOC https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12629,2,1,14,12.0
Q3108729,Mike Rann,Person,1,0,accredited_to_libya,post,peps,1,au;gb;nz,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,Australian Ambassador to Libya,1953-01-05,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-10-14,2026-09-12,,0,283,1,0.0
Q316974,MUTASSIM QADHAFI,Person,1,0,country_tagged,country,sanctions,1,ly,1,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1976,,"Tripoli, Libya; Tripoli; トリポリ、リビア; Tripoli, Libya.; Libya; Tripoli, LIBYA; Tripoli : LIBYE","Sirte, Libya",National Security Adviser; 国家安全保障担当補佐官（National Security Adviser）; conseiller pour la sécurité nationale,Almuatesem Bellah Muammer Qadhafi; Mutassim ELKADDAFI; Mutassim QADHAFI; アルムアタシム・ベラ・ムアンマル・カダフィ; Mutassim Billah Abuminyar Qadhafi; Mutassim Billah GADHAFI; Mutassim EL-QADDAFI; Muatasmblla,طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1410 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0489&from=EN https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12609,1,1,14,0.0
Q317245,Abdul Hafiz Ghoga,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1957-06-11,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,284,1,0.0
Q317757,Abdullah AL-SENUSSI,Person,1,0,country_tagged,citizenship,sanctions,1,ly;ml;sd,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1949,,"SOUDAN; Anefif; Mali; Sudan; Anefif (Kidal); Anefif (Kidal), Mali; スーダン共和国; Anefif, Mali; Anefif (Kidal), MALI",in custody in Libya; Libya (Believed status/location: in custody in Libya.); リビア（推定される状況・居住地：リビアにおいて拘留中）,"Director Military Intelligence; 軍部諜報部長（Director Military Intelligence）; colonel,
directeur du renseignement militaire; colonel; directeur du renseignement militaire; Director of Military Intelligence; Colonel","Abdoullah Ould Ahmed; Abdullah SENUSSI; Abdoullah; SENUSSI, Abdullah; Ould Ahmed; アブドラ・ウルド・アフメド",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12635 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0489&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1066,1,1,14,0.0
Q317873,Abdulrahman Ben Yezza,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,285,1,0.0
Q3318894,Mohamed Al-Muntasir,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1960,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,286,1,0.0
Q3335013,Naeem M. Abdurrahman,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1954-04-12,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,287,1,0.0
Q335469,Abu Yahya AL-LIBI,Person,1,0,country_tagged,nationality,sanctions,1,ly,1,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1963,,Libya,,,"AL-LIBI, Muhammad Hasan; Abu Yahya Yunis AL SAHRAWI; Abu Yahya SHEIKH YAHYA; QAYED, Muhammad Hassan; Abu Yunus RASHID; Mohammad Hassan ABU BAKAR; ABU BAKAR, Mohammad Hassan; Muhammad Hassan QAYED",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl,2023-04-20,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12888,0,288,1,0.0
Q335509,ABU ZAYD UMAR DORDA,Person,1,0,country_tagged,country,sanctions,1,eg;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1944-04-04,,Alrhaybat; アールルヘイバット（Alrhaybat）,Egypt; Libye; リビア（推定される状況・居住地：死亡。）,"Director, External Security Organisation; chef de l'organisme de renseignement extérieur; Director, External Security Organisation.; Director of the External Security Organization; directeur de l'Organisation de la sécurité extérieure; Directeur de l'Organisation de la sécurité extérieure,
Chef de l'organisme de renseignement extérieur.; Head of external intelligence agency.; 対外治安庁長官（Director, External Security Organisation）; 対外諜報機関の長（Head of external intelligence agency）; Director, External Security Organisation. Head of external intelligence agency.","DOURDA, Abu Zaid Omar; ABÚ ZAJD UMAR DÚRDA; DURDA, Abu Zeid Omar; Abouzid Omar DORDA; Abu Zaid Omar DOURDA; DORDA, Abu Zayd Umar; Dorda ABUZED OE; Bu Zaid DORDA",,,,,,,,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1329 https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.235.01.0004.01.ENG&toc=OJ%3AL%3A2022%3A235%3ATOC https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12632,0,289,1,0.0
Q337755,Moussa Koussa,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of Libya,1949-03-23,,,,,,,,,,,,,wd_peps;wd_categories,2024-09-04,2026-09-12,,0,290,1,0.0
Q3477794,Seifallah Ben HASSINE,Person,1,0,country_tagged,country,sanctions,1,ly;tn,0,crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1965-11-08,,"Tunis; Tunisia; Tunis : TUNISIE; Tunis, TUNISIA; Tunis, Tunisia","60 Rue de la Libye, Hammam Lif, Tunisia; Libya (2017年7月時点で居住している可能性のある場所); (adresse possible en juillet 2017)",,"サイフ・アッラー・ビン・フサイン; Abou Iyadh; HUSSAYN, Sayf Allah bin; サイフ・アッラー・ウマル・ビン・ハサイン; Saifallah ben Hassine; Sayf Allah `Umar bin Hassayn; Seif Allah Ben HOCINE; サイファッラー・ベン・ハシン",,,,,,,,tw_shtc;jp_mof_sanctions;eu_fsf;au_dfat_sanctions;tr_fcib;gb_fcdo_sanctions;un_sc_sanctions;ar_repet;qa_nctc_sanctions;ua_sfms_blacklist;fr_tresor_gels_avoir;us_ofac_sdn,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16478 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32018R0050&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2896,0,291,1,0.0
Q3552738,Uthman Megrahi,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,292,1,0.0
Q361273,HANNIBAL MUAMMAR QADHAFI,Person,1,0,country_tagged,country,sanctions,1,lb;ly,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1977,,"Tripoli, Libya; Tripoli; トリポリ、リビア; Tripoli, Libya.; Libya; Tripoli : LIBYE; Tripoli, LIBYA",Lebanon (in custody); Détenu; レバノン共和国（拘留中）,,"Hannibal Muammar KADAFI; Hannibal EL-QADDAFI; Hannibal GHATHAFI; Hannibal Muammar GADDAFI; GHATHAFI, Hannibal; Hannibal Muammar KADHAFI; Hannibal AL-GADDAFI; Hannibal Muammar GHEDDAFI",طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12627 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0489&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1249,1,1,14,0.0
Q361281,MOHAMMED MUAMMAR QADHAFI,Person,1,0,country_tagged,citizenship,sanctions,1,ly;om,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1970,,"Tripoli, Libya; Tripoli; トリポリ、リビア; Libya; Tripoli : LIBYE; Tripoli, LIBYA","Sultanate of Oman (Believed status/ location: Sultanate of Oman); Sultanate of Oman; Sultanate of Oman (Believed status/ location: Sultanate of, Oman)",,"QADHAFI, Mohammed Muammar; Mohammed AL-QADHAFI; ELKADDAFI, Muhammad; Muhammad ELKADDAFI; AL-GADDAFI, Muhammad; Muhammad GHATHAFI; Muhammad EL-QADDAFI; GADHAFFI, Mohammad Moammar",طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12628 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0489&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1138,1,1,14,0.0
Q361291,SAIF AL-ARAB QADHAFI,Person,1,0,country_tagged,country,sanctions,1,ly,1,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1983,,"Tripoli, Libya; Tripoli; トリポリ、リビア; Libya; Tripoli, LIBYA; Tripoli : LIBYE",,,"Saif Al-Arab GADHAFI; Seif Al-Arab GADDAFI; GHATHAFI, Saif Al-Arab; Saif Al-Arab QADHAFI; Saif al-Arab KADHAFI; Saif Al-Arab QADDAFI; EL-QADDAFI, Saif Al-Arab; Saif Al-Arab EL-QADDAFI",طرابلس,Tripoli,LY0211,birth_place,tripoli,shabiya,latin,fr_tresor_gels_avoir;us_ofac_sdn;tw_shtc;jp_mof_sanctions;eu_fsf;ch_seco_sanctions;us_trade_csl;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;za_fic_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0489&from=EN https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1067 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=12631,1,1,14,0.0
Q37804509,apostolic nuncio to Chile,Position,0,0,tie_via_multicountry_hub,Occupancy:Q444367,peps,0,cl,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2023-09-08,2026-09-12,,0,293,1,0.0
Q3790254,Rostam Qasemi,Person,1,0,tie_via_multicountry_hub,UnknownLink:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,poi;crime.terror;export.control;sanction,,0,0,0,0,0,1,0,0,1,1,0,1,,0,0,,1964-05-05,,"Lamerd, Iran; Sargh; Iran; Lamerd",Iran,Former Commander of Khatam al Anbiya Construction; Former Minister of Oil,"GHASEMI, Rostam; GHASEMI MOHAMMADALI, ROSTAM; QASEMI, Rostam; Rostam GHASEMI; Rostam Ghasemi; رستم قاسمی; ROSTAM GHASEMI MOHAMMADALI",,,,,,,,us_ofac_sdn;tw_shtc;us_trade_csl;us_fincen_special_measures;au_dfat_sanctions;sa_pcct_terrorism_list;ca_dfatd_sema_sanctions;gb_fcdo_sanctions,2022-04-27,2026-09-12,https://sanctionssearch.ofac.treas.gov/Details.aspx?id=11786 https://www.fincen.gov/system/files/shared/2019-23697.pdf,1,0,217,0.0
Q38184126,ambassador of France to Kenya,Position,0,0,tie_via_multicountry_hub,Occupancy:Q47500080,peps,0,fr;ke,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2023-09-08,2026-09-12,,0,294,1,0.0
Q38258683,Apostolic Nuncio in Colombia,Position,0,0,tie_via_multicountry_hub,Occupancy:Q444367,peps,0,co,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2025-12-28,2026-09-12,,0,295,1,0.0
Q38288651,ambassador of Libya,Position,0,0,country_tagged,country,peps,0,ly,1,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2025-07-06,2026-09-12,,0,296,1,0.0
Q401627,Ahmed al-Senussi,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1933,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,297,1,0.0
Q403666,Mustafa Rugibani,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1941,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,298,1,0.0
Q4062233,Ali Yusuf Zikri,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,299,1,0.0
Q4117013,Jalal al-Digheily,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1969-09-01,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,300,1,0.0
Q4117312,Hamza Abu Faris,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1946-01-13,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,301,1,0.0
Q4118531,Gene Cretz,Person,1,0,accredited_to_libya,post,peps,1,us,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,United States Ambassador to Libya,1950-04-20,,,,,,,,,,,,,wd_peps;wd_categories,2024-01-22,2026-09-12,,0,302,1,0.0
Q4142376,Principal Private Secretary to the Secretary of State for Foreign and Commonwealth Affairs,Position,0,0,tie_via_multicountry_hub,Occupancy:Q57596701,peps,0,gb,0,gov.executive;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,executive;national,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions,2023-09-27,2026-09-12,,0,303,1,0.0
Q42342915,al-Mutawakkil Ṭāhā,Person,1,0,accredited_to_libya,post,peps,1,ps,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of Palestine to Libya,1958-03-10,,,,,,,,,,,,,wd_peps,2024-10-14,2026-09-12,,0,304,1,0.0
Q4308528,Mustafa Miftah Bel'id al-Dersi,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,305,1,0.0
Q4342368,Mohammad Pakpour,Person,1,0,tie_via_multicountry_hub,Representation:NK-ipVrFZf7o3drYzB3jPB6tu,sanctions,1,ir,0,export.control;sanction,,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,,1340,,"Aran; Aran, IRAN (ISLAMIC REPUBLIC OF); Arak; Arak : IRAN; Arak, IRAN (ISLAMIC REPUBLIC OF)",Iran,"Commander in Chief of the Islamic Revolutionary Guard Corps (IRGC) Ground Forces; commandant en chef des forces terrestres du corps des gardiens de la révolution islamique (IRGC); Commander of Islamic Revolutionary Guard Corps (IRGC) Ground Forces.; commandant en chef des forces terrestres du corps des gardiens de la révolution islamique (IRGC),
général de brigade; général de brigade","PAKPUR Mokhammad; Mohammad PAKPOUR; PAKPUR, Mohammad; Mohammad Pakpur; PAKPUR Mohammad",,,,,,,,us_ofac_sdn;fr_tresor_gels_avoir;tw_shtc;eu_journal_sanctions;us_trade_csl;ua_nsdc_sanctions;eu_fsf;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;ca_dfatd_sema_sanctions;mc_fund_freezes,2022-04-27,2026-09-12,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1559 https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3525 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202501559,1,0,217,0.0
Q4405793,Salih Rajab al-Mismari,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,306,1,0.0
Q443910,Huda Ben Amer,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1954,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,307,1,0.0
Q444162,Fatima Hamroush,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1959-02-14,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,308,1,0.0
Q444367,Aldo Cavalli,Person,1,0,accredited_to_libya,post,peps,1,it,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,Apostolic Nuncio to Libya,1946-10-18,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,309,1,0.0
Q446757,Farhat Bengdara,Person,1,0,country_tagged,citizenship,peps,1,ae;ly,0,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1965-09-27,,,,,,,,,,,,,wd_categories,2024-09-03,2026-09-11,,0,310,1,0.0
Q459126,Mohamed Abou El-Kassim Zouai,Person,1,0,country_tagged,citizenship,sanctions,1,ly,1,sanction,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,,,,,Libya,ancien secrétaire général du Congrès général du peuple; former Secretary General of the General People's Congress,Mohamed Abdul Quasim AL-ZWAI; Mohamed Abou El-Kassim ZOUAI,,,,,,,,fr_tresor_gels_avoir;eu_fsf;ch_seco_sanctions;au_dfat_sanctions;eu_travel_bans;be_fod_sanctions;mc_fund_freezes;gb_fcdo_sanctions,2022-04-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1027 http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32016R0044&rid=1,0,311,1,0.0
Q4664668,Abdallah Salem el-Badri,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1940-05-25,,,,,,,,,,,,,wd_categories,2024-09-03,2026-09-11,,0,312,1,0.0
Q4665632,Abdul Rahman Habil,Person,1,0,country_tagged,country,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,1951,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,313,1,0.0
Q4670365,Sofiane Ben Goumo,Person,1,0,country_tagged,country,sanctions,1,ly,1,sanction;export.control;crime.terror,,0,0,0,0,0,1,0,0,1,0,0,1,,0,0,,1959-06-26,,"Derna, LIBYA; Darnah, Libya; Derna, Libya; Derna; Libya; Derna : LIBYE; Derna,Libya",Darnah; LIBYE; Darnah Libya,Leader of Ansar al Charia Derna; dirigeant de Ansar al Charia Derna,"アブー・ファライ・アル・リビー; Sufyan bin Qumu; スフィアン・ビン・クーム; Sufian bin QUMU; Abou Farai al Libi; Sufian bin QHUMU; QHUMU, Sufian bin; QUMU, Sufian bin",درنة,Derna,LY0101,birth_place,darnah,shabiya,latin,tw_shtc;jp_mof_sanctions;eu_fsf;au_dfat_sanctions;tr_fcib;gb_fcdo_sanctions;un_sc_sanctions;ar_repet;qa_nctc_sanctions;ua_sfms_blacklist;fr_tresor_gels_avoir;us_ofac_sdn,2022-04-27,2026-09-12,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2895 https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202500611 https://sanctionssearch.ofac.treas.gov/Details.aspx?id=16480,0,314,1,0.0
Q468933,Salwa El-Deghali,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,315,1,0.0
Q4739203,Amal Nuri Safar,Person,1,0,country_tagged,citizenship,peps,1,ly,1,role.pep,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_categories,2024-09-04,2026-09-11,,0,316,1,0.0
Q47500080,Élisabeth Barbier,Person,1,0,accredited_to_libya,post,peps,1,fr,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of France to Libya,1954-09-13,,,,,,,,,,,,,wd_peps,2024-10-14,2026-09-12,,0,317,1,0.0
Q48448126,Brigitte Curmi,Person,1,0,accredited_to_libya,post,peps,1,fr,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of France to Libya,1957-12-07,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,318,1,0.0
Q48629921,Catholic archbishop,Position,0,0,tie_via_multicountry_hub,Occupancy:Q1876170,peps,0,va,0,gov.religion;gov.national,,0,0,0,0,0,0,0,0,0,0,0,0,national;religion,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2026-07-23,2026-09-12,,0,319,1,0.0
Q50321853,Australian High Commissioner to the United Kingdom,Position,0,0,tie_via_multicountry_hub,Occupancy:Q3108729,peps,0,gb,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2023-09-08,2026-09-12,,0,320,1,0.0
Q50365159,Béatrice Le Fraper du Hellen,Person,1,0,accredited_to_libya,post,peps,1,fr,0,role.pep,role.diplo,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,ambassador of France to Libya,1961-06-28,,,,,,,,,,,,,wd_peps,2023-04-20,2026-09-12,,0,321,1,0.0
Q50384166,Australian Ambassador to Italy,Position,0,0,tie_via_multicountry_hub,Occupancy:Q3108729,peps,0,it,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-02-02,2026-09-12,,0,322,1,0.0
Q50388949,Australian Ambassador to Albania,Position,0,0,tie_via_multicountry_hub,Occupancy:Q3108729,peps,0,al,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-02-02,2026-09-12,,0,323,1,0.0
Q50388960,Australian Ambassador to Libya,Position,0,0,country_tagged,country,peps,0,ly,1,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-02-02,2026-09-12,,0,324,1,0.0
Q50388965,Australian Ambassador to San Marino,Position,0,0,tie_via_multicountry_hub,Occupancy:Q3108729,peps,0,sm,0,role.diplo,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,,,wd_peps;ann_pep_positions;wd_categories,2024-02-02,2026-09-12,,0,325,1,0.0
